COD_ESTABELECIMENTO,COD_MCC,NOME_ESTABELECIMENTO,CIDADE_ESTABELECIMENTO,TRANSACAO_COM_CHIP,FREQ_TRANSACAO,MCC_CODE,MCC_DESCRIPTION,NOME_MCC,COD_CATEGORIA,CATEGORIA
109466316,7230,PAG DONEACADEMIAESALA,NITEROI,S,2,7230.0,SALAO DE BELEZA / BARBEARIA,PAG DONEACADEMIAESALA SALAO DE BELEZA / BARBEARIA,9,Academia
84436803,8099,PAG AFGFITNESS,RIODEJANEIRO,S,4,8099.0,PRONTOS SOCORROS,PAG AFGFITNESS PRONTOS SOCORROS,9,Academia
8730098605,7941,PRO FIT,RIO DE JANEIR,S,4,7941.0,CAMPO DE ESPORTES / CLUBE,PRO FIT CAMPO DE ESPORTES / CLUBE,9,Academia
1033396386,7911,ACADEMIA FEMININA,ARAGUARI,S,1,7911.0,DANCA (ACADEMIAS),ACADEMIA FEMININA DANCA (ACADEMIAS),9,Academia
23242118,7941,WORLDMASTERSGAMES 2017,AUCKLAND,N,3,7941.0,CAMPO DE ESPORTES / CLUBE,WORLDMASTERSGAMES 2017 CAMPO DE ESPORTES / CLUBE,9,Academia
48021555,7941,ACADEMIA ONYX,OSASCO,N,1,7941.0,CAMPO DE ESPORTES / CLUBE,ACADEMIA ONYX CAMPO DE ESPORTES / CLUBE,9,Academia
8492512181,7997,WELLNESS ACADEMIA,RIO DE JANEIR,S,3,7997.0,CLUBES / ATLETISMO - SOCIOS,WELLNESS ACADEMIA CLUBES / ATLETISMO - SOCIOS,9,Academia
9076292184,7911,PRO QUALITY,RIO DE JANEIR,S,8,7911.0,DANCA (ACADEMIAS),PRO QUALITY DANCA (ACADEMIAS),9,Academia
1032643495,7911,FORMULA ACADEMIA,RIO DE JANEIR,N,4,7911.0,DANCA (ACADEMIAS),FORMULA ACADEMIA DANCA (ACADEMIAS),9,Academia
9069621092,7911,ACADEMIA LIVEUP,RIO DE JANEIR,S,6,7911.0,DANCA (ACADEMIAS),ACADEMIA LIVEUP DANCA (ACADEMIAS),9,Academia
1103941868,7997,A MENDES VENTURA ACADE SC,RIO DE JANEIR,N,47,7997.0,CLUBES / ATLETISMO - SOCIOS,A MENDES VENTURA ACADE SC CLUBES / ATLETISMO - SOCIOS,9,Academia
1031816663,7911,ACADEMIA SPORT SAUDE,JOAO PESSOA,S,1,7911.0,DANCA (ACADEMIAS),ACADEMIA SPORT SAUDE DANCA (ACADEMIAS),9,Academia
157169009000000,7997,CROWN CROSSFIT SANCA,RIO DE JANEIR,S,55,7997.0,CLUBES / ATLETISMO - SOCIOS,CROWN CROSSFIT SANCA CLUBES / ATLETISMO - SOCIOS,9,Academia
74459392,7997,ACADEMIA BRILHANTE,RECIFE,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,ACADEMIA BRILHANTE CLUBES / ATLETISMO - SOCIOS,9,Academia
67959871,5691,PAG ONFALEFITNESS,RIODEJANEIRO,S,1,5691.0,ROUPAS MASCULINAS E FEMININAS,PAG ONFALEFITNESS ROUPAS MASCULINAS E FEMININAS,9,Academia
195429738178998,8999,PAYPAL RABBITFIT,4029357733,N,1,8999.0,SERVICOS PROFISSIONAIS NAO RELACIONADOS,PAYPAL RABBITFIT SERVICOS PROFISSIONAIS NAO RELACIONADOS,9,Academia
18084184,7941,FITNESS 295,RIO DE JANEIR,N,7,7941.0,CAMPO DE ESPORTES / CLUBE,FITNESS 295 CAMPO DE ESPORTES / CLUBE,9,Academia
300596342300442,7997,6062 LUDLOW FITNESS,NEW YORK,N,1,7997.0,CLUBES / ATLETISMO - SOCIOS,6062 LUDLOW FITNESS CLUBES / ATLETISMO - SOCIOS,9,Academia
8491950101,7997,CHAMPS FITNESS TIJUC,RIO DE JANEIR,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,CHAMPS FITNESS TIJUC CLUBES / ATLETISMO - SOCIOS,9,Academia
1642041,7941,ACADEMIA PHISICAL,NIQUELANDIA,S,1,7941.0,CAMPO DE ESPORTES / CLUBE,ACADEMIA PHISICAL CAMPO DE ESPORTES / CLUBE,9,Academia
53276914,7941,SMARTMNG ACADEMIA DE G,BELO HORIZONT,N,2,7941.0,CAMPO DE ESPORTES / CLUBE,SMARTMNG ACADEMIA DE G CAMPO DE ESPORTES / CLUBE,9,Academia
171227999000000,7999,WELLNES GYM ACADEMIA,NILOPOLIS,S,3,7999.0,DIVERSAO E RECREACAO / ZOOLOGICO,WELLNES GYM ACADEMIA DIVERSAO E RECREACAO / ZOOLOGICO,9,Academia
74228072,7997,SELF IT,SALVADOR,N,14,7997.0,CLUBES / ATLETISMO - SOCIOS,SELF IT CLUBES / ATLETISMO - SOCIOS,9,Academia
1056753630,7911,FORMULA,RIO DE JANEIR,S,268,7911.0,DANCA (ACADEMIAS),FORMULA DANCA (ACADEMIAS),9,Academia
75479796,7997,TOTAL FIT FOZ DO IGUAC,FOZ DO IGUACU,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,TOTAL FIT FOZ DO IGUAC CLUBES / ATLETISMO - SOCIOS,9,Academia
1158549,7941,ACADEMIA BODY LIFE,MAGE,S,6,7941.0,CAMPO DE ESPORTES / CLUBE,ACADEMIA BODY LIFE CAMPO DE ESPORTES / CLUBE,9,Academia
1258793,7230,BELLE FIT,SAO PAULO,S,1,7230.0,SALAO DE BELEZA / BARBEARIA,BELLE FIT SALAO DE BELEZA / BARBEARIA,9,Academia
1104096762,7997,SMARTFIT,BRASILIA,N,4,7997.0,CLUBES / ATLETISMO - SOCIOS,SMARTFIT CLUBES / ATLETISMO - SOCIOS,9,Academia
4411096,5812,FITNESS BELA,RIO DE JANEIR,S,8,5812.0,RESTAURANTES,FITNESS BELA RESTAURANTES,9,Academia
28434536,7941,CAMPOS E CAMPOS FITNES,BELO HORIZONT,S,1,7941.0,CAMPO DE ESPORTES / CLUBE,CAMPOS E CAMPOS FITNES CAMPO DE ESPORTES / CLUBE,9,Academia
541581,7941,VILA SPORTS,RIO DE JANEIR,N,50,7941.0,CAMPO DE ESPORTES / CLUBE,VILA SPORTS CAMPO DE ESPORTES / CLUBE,9,Academia
24262776,7997,PRIME FITNESS,CONTAGEM,S,6,7997.0,CLUBES / ATLETISMO - SOCIOS,PRIME FITNESS CLUBES / ATLETISMO - SOCIOS,9,Academia
8780022646,7997,CFP9,RIO DE JANEIR,S,2,7997.0,CLUBES / ATLETISMO - SOCIOS,CFP9 CLUBES / ATLETISMO - SOCIOS,9,Academia
257051029000000,8299,ACADEMIA TEMPO FIT,RIO DE JANEIR,N,21,8299.0,ESCOLAS E CURSOS EM GERAL,ACADEMIA TEMPO FIT ESCOLAS E CURSOS EM GERAL,9,Academia
189959633000000,7997,ACAD PLATAFORMA,RIO DE JANEIR,S,3,7997.0,CLUBES / ATLETISMO - SOCIOS,ACAD PLATAFORMA CLUBES / ATLETISMO - SOCIOS,9,Academia
12005603378001,7997,VILLA FORMA ACADEMIA,SALVADOR,N,2,7997.0,CLUBES / ATLETISMO - SOCIOS,VILLA FORMA ACADEMIA CLUBES / ATLETISMO - SOCIOS,9,Academia
1090482229,7997,FIT CLUB ACADEMIA,RIO DE JANEIR,N,16,7997.0,CLUBES / ATLETISMO - SOCIOS,FIT CLUB ACADEMIA CLUBES / ATLETISMO - SOCIOS,9,Academia
1699827,7941,RCL FITNESS EIRELI,RECIFE,S,1,7941.0,CAMPO DE ESPORTES / CLUBE,RCL FITNESS EIRELI CAMPO DE ESPORTES / CLUBE,9,Academia
1042068507,7997,ACADEMIA NUVENS,RIO DE JANEIR,S,23,7997.0,CLUBES / ATLETISMO - SOCIOS,ACADEMIA NUVENS CLUBES / ATLETISMO - SOCIOS,9,Academia
1089108491,7997,BLUEFIT ACADEMIAS DE G,SAO BERNARDO,N,4,7997.0,CLUBES / ATLETISMO - SOCIOS,BLUEFIT ACADEMIAS DE G CLUBES / ATLETISMO - SOCIOS,9,Academia
1063932049,7911,MADRID FITNESS,PARNAIBA,S,3,7911.0,DANCA (ACADEMIAS),MADRID FITNESS DANCA (ACADEMIAS),9,Academia
8704396498,7997,MARRETAO FITNESS,RIO DE JANEIR,S,2,7997.0,CLUBES / ATLETISMO - SOCIOS,MARRETAO FITNESS CLUBES / ATLETISMO - SOCIOS,9,Academia
8719659419,7997,BODYTECH,RIO DE JANEIR,S,49,7997.0,CLUBES / ATLETISMO - SOCIOS,BODYTECH CLUBES / ATLETISMO - SOCIOS,9,Academia
57494266,7394,ACADEMIA,RIO DE JANEIR,S,5,7394.0,ALUGUEL DE EQUIPAMENTOS,ACADEMIA ALUGUEL DE EQUIPAMENTOS,9,Academia
1058261840,7911,ATP,NITEROI,S,1,7911.0,DANCA (ACADEMIAS),ATP DANCA (ACADEMIAS),9,Academia
1083915476,7997,K T B CROSSFIT ACADEM,SAO PAULO,N,1,7997.0,CLUBES / ATLETISMO - SOCIOS,K T B CROSSFIT ACADEM CLUBES / ATLETISMO - SOCIOS,9,Academia
613830239000000,7911,GRUPO PRATIQUE,BELO HORIZONT,S,1,7911.0,DANCA (ACADEMIAS),GRUPO PRATIQUE DANCA (ACADEMIAS),9,Academia
180728613000000,5499,NUTRAFIT - AFXM,SAO PAULO,S,3,5499.0,ACOUGUE MERC FRUTOS DO MAR ALIM VA,NUTRAFIT - AFXM ACOUGUE MERC FRUTOS DO MAR ALIM VA,9,Academia
211762,8299,RAIA LIVRE ACADEMIA,SAO PAULO,S,3,8299.0,ESCOLAS E CURSOS EM GERAL,RAIA LIVRE ACADEMIA ESCOLAS E CURSOS EM GERAL,9,Academia
1663300,8099,K M ACADEMIA FITNESS,NOVA IGUACU,S,1,8099.0,PRONTOS SOCORROS,K M ACADEMIA FITNESS PRONTOS SOCORROS,9,Academia
22884326PTQYB8F,5691,WWW HAYOHAFITNESS COM,46723870111,N,1,5691.0,ROUPAS MASCULINAS E FEMININAS,WWW HAYOHAFITNESS COM ROUPAS MASCULINAS E FEMININAS,9,Academia
1034603890,5996,ACADEMIA HIDRO,SALVADOR,N,1,5996.0,"PISCINAS / VENDAS, SERVICOS E SUPRIMENTOS","ACADEMIA HIDRO PISCINAS / VENDAS, SERVICOS E SUPRIMENTOS",9,Academia
1096634853,7997,LAKE ACADEMIA DE GINAS,CURITIBA,N,28,7997.0,CLUBES / ATLETISMO - SOCIOS,LAKE ACADEMIA DE GINAS CLUBES / ATLETISMO - SOCIOS,9,Academia
889184,7941,ARNO ACADEMIA,RIO DE JANEIR,S,20,7941.0,CAMPO DE ESPORTES / CLUBE,ARNO ACADEMIA CAMPO DE ESPORTES / CLUBE,9,Academia
8627184427,7911,ESPACO PULAR ACADEMIA,SAO PAULO,S,2,7911.0,DANCA (ACADEMIAS),ESPACO PULAR ACADEMIA DANCA (ACADEMIAS),9,Academia
4482447,7997,ONE FIT ACADEMIA DE ES,RIO DE JANEIR,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,ONE FIT ACADEMIA DE ES CLUBES / ATLETISMO - SOCIOS,9,Academia
109009658000000,7997,ACADEMIA PERFORMANCE 1,RIO DE JANEIR,S,11,7997.0,CLUBES / ATLETISMO - SOCIOS,ACADEMIA PERFORMANCE 1 CLUBES / ATLETISMO - SOCIOS,9,Academia
113883189000000,7997,ACADEMIA TIO SAM,NITEROI,S,2,7997.0,CLUBES / ATLETISMO - SOCIOS,ACADEMIA TIO SAM CLUBES / ATLETISMO - SOCIOS,9,Academia
39463613,7941,ACADEMIA ESTILO,S B CAMPO,S,1,7941.0,CAMPO DE ESPORTES / CLUBE,ACADEMIA ESTILO CAMPO DE ESPORTES / CLUBE,9,Academia
9075481978,7911,PRO FORMA,RIO DE JANEIR,S,2,7911.0,DANCA (ACADEMIAS),PRO FORMA DANCA (ACADEMIAS),9,Academia
122427396000000,7997,MUTUCA CROSFIT CO,RIO DE JANEIR,N,14,7997.0,CLUBES / ATLETISMO - SOCIOS,MUTUCA CROSFIT CO CLUBES / ATLETISMO - SOCIOS,9,Academia
9061924494,7999,SMARTFIT VILA ROMAN,SAO PAULO,N,2,7999.0,DIVERSAO E RECREACAO / ZOOLOGICO,SMARTFIT VILA ROMAN DIVERSAO E RECREACAO / ZOOLOGICO,9,Academia
8702787490,7997,FITCLUB,RIO DE JANEIR,N,6,7997.0,CLUBES / ATLETISMO - SOCIOS,FITCLUB CLUBES / ATLETISMO - SOCIOS,9,Academia
8734594385,7997,BODY GYM ACADEMIA DE G,RIO DE JANEIR,S,4,7997.0,CLUBES / ATLETISMO - SOCIOS,BODY GYM ACADEMIA DE G CLUBES / ATLETISMO - SOCIOS,9,Academia
8539892109,7941,SHARK FITNESS,RIO DE JANEIR,S,1,7941.0,CAMPO DE ESPORTES / CLUBE,SHARK FITNESS CAMPO DE ESPORTES / CLUBE,9,Academia
25972787,7997,CROSSFIT UAI,UBERLANDIA,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,CROSSFIT UAI CLUBES / ATLETISMO - SOCIOS,9,Academia
1005177519,8299,ACADEMIA AQUACENTER,RIO DE JANEIR,S,286,8299.0,ESCOLAS E CURSOS EM GERAL,ACADEMIA AQUACENTER ESCOLAS E CURSOS EM GERAL,9,Academia
8733357321,7941,ACADEMIA CIDA E LEO,PARATI,S,2,7941.0,CAMPO DE ESPORTES / CLUBE,ACADEMIA CIDA E LEO CAMPO DE ESPORTES / CLUBE,9,Academia
1036390699,7911,ACADEMIA BAIENSE,RIO DE JANEIR,N,2,7911.0,DANCA (ACADEMIAS),ACADEMIA BAIENSE DANCA (ACADEMIAS),9,Academia
1065083251,7997,HAGE ACADEMIA,SAO PAULO,N,7,7997.0,CLUBES / ATLETISMO - SOCIOS,HAGE ACADEMIA CLUBES / ATLETISMO - SOCIOS,9,Academia
95949715,5655,PAGSEGUROUOL FFITNES,FLORIANOPOLIS,N,1,5655.0,ARTIGOS ESPORTIVOS,PAGSEGUROUOL FFITNES ARTIGOS ESPORTIVOS,9,Academia
1051059019,5941,ACADEMIA IDEAL FITNESS,SALVADOR,S,2,5941.0,"LOJAS DE ARTIGOS ESPORTIVOS, NAUTICOS","ACADEMIA IDEAL FITNESS LOJAS DE ARTIGOS ESPORTIVOS, NAUTICOS",9,Academia
71713387,7997,TOTAL FIT,RIBEIRAO PRET,N,1,7997.0,CLUBES / ATLETISMO - SOCIOS,TOTAL FIT CLUBES / ATLETISMO - SOCIOS,9,Academia
1468057,7941,ACADEMIA ESPACO 16,BRASILIA,N,1,7941.0,CAMPO DE ESPORTES / CLUBE,ACADEMIA ESPACO 16 CAMPO DE ESPORTES / CLUBE,9,Academia
67942768,7997,AEROBIKA ACADEMIA,CURITIBA,N,1,7997.0,CLUBES / ATLETISMO - SOCIOS,AEROBIKA ACADEMIA CLUBES / ATLETISMO - SOCIOS,9,Academia
50122274,5691,BEACH FITNESS,BELO HORIZONT,S,1,5691.0,ROUPAS MASCULINAS E FEMININAS,BEACH FITNESS ROUPAS MASCULINAS E FEMININAS,9,Academia
72840021,7997,PLANET GYN,RIO DE JANEIR,N,3,7997.0,CLUBES / ATLETISMO - SOCIOS,PLANET GYN CLUBES / ATLETISMO - SOCIOS,9,Academia
100-7002306178,7997,CINETICA ACADEMIA,CAMPINAS,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,CINETICA ACADEMIA CLUBES / ATLETISMO - SOCIOS,9,Academia
1062208533,7911,ELITE ACADEMIA,CABO FRIO,S,2,7911.0,DANCA (ACADEMIAS),ELITE ACADEMIA DANCA (ACADEMIAS),9,Academia
5484876,8299,CROSSFIT WAYA,BRASILIA,N,14,8299.0,ESCOLAS E CURSOS EM GERAL,CROSSFIT WAYA ESCOLAS E CURSOS EM GERAL,9,Academia
74198327,7997,ACADEMIA FOX DE FRIBUR,NOVA FRIBURGO,S,2,7997.0,CLUBES / ATLETISMO - SOCIOS,ACADEMIA FOX DE FRIBUR CLUBES / ATLETISMO - SOCIOS,9,Academia
1051690487,7911,ACADEMIA ROJOAN,DUQUE DE CAXI,S,8,7911.0,DANCA (ACADEMIAS),ACADEMIA ROJOAN DANCA (ACADEMIAS),9,Academia
1699827,7941,RCL FITNESS EIRELI,RECIFE,N,1,7941.0,CAMPO DE ESPORTES / CLUBE,RCL FITNESS EIRELI CAMPO DE ESPORTES / CLUBE,9,Academia
1043565709,7911,BEM ESTAR FITNESS,SAO SEBASTIAO,S,2,7911.0,DANCA (ACADEMIAS),BEM ESTAR FITNESS DANCA (ACADEMIAS),9,Academia
25084740,7997,SHAPE ACADEMIA LTDA,BLUMENAU,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,SHAPE ACADEMIA LTDA CLUBES / ATLETISMO - SOCIOS,9,Academia
518871626000000,5941,MFG OUTFIT 2,BALNEÃRIO CAM,N,1,5941.0,"LOJAS DE ARTIGOS ESPORTIVOS, NAUTICOS","MFG OUTFIT 2 LOJAS DE ARTIGOS ESPORTIVOS, NAUTICOS",9,Academia
1078098473,7997,SMARTNIT ACADEMIA DE G,SAO PAULO,N,1,7997.0,CLUBES / ATLETISMO - SOCIOS,SMARTNIT ACADEMIA DE G CLUBES / ATLETISMO - SOCIOS,9,Academia
63506564,7997,FORTFIT,MACEIO,S,5,7997.0,CLUBES / ATLETISMO - SOCIOS,FORTFIT CLUBES / ATLETISMO - SOCIOS,9,Academia
1046345785,8099,HIGH ACADEMIA,PORTO VELHO,S,3,8099.0,PRONTOS SOCORROS,HIGH ACADEMIA PRONTOS SOCORROS,9,Academia
560275,7941,ESPACO GYM ACADEMIA LT,RIO DE JANEIR,N,3,7941.0,CAMPO DE ESPORTES / CLUBE,ESPACO GYM ACADEMIA LT CAMPO DE ESPORTES / CLUBE,9,Academia
1080591157,7997,SELF IT,SALVADOR,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,SELF IT CLUBES / ATLETISMO - SOCIOS,9,Academia
1093523180,7997,ACADEMIA DE GINASTICA SCA,RIO DE JANEIR,N,26,7997.0,CLUBES / ATLETISMO - SOCIOS,ACADEMIA DE GINASTICA SCA CLUBES / ATLETISMO - SOCIOS,9,Academia
1032087363,7911,PHYSICAL SHAPE,DUQUE DE CAXI,N,5,7911.0,DANCA (ACADEMIAS),PHYSICAL SHAPE DANCA (ACADEMIAS),9,Academia
8670221795,7997,FITNESS 295 ACAD DE GIN L,RIO DE JANEIR,S,5,7997.0,CLUBES / ATLETISMO - SOCIOS,FITNESS 295 ACAD DE GIN L CLUBES / ATLETISMO - SOCIOS,9,Academia
8734730385,5812,GULA E FIT,DUQUE DE CAXI,S,1,5812.0,RESTAURANTES,GULA E FIT RESTAURANTES,9,Academia
25323445,7997,ACADEMIA CLUB 21,PASSOS,S,5,7997.0,CLUBES / ATLETISMO - SOCIOS,ACADEMIA CLUB 21 CLUBES / ATLETISMO - SOCIOS,9,Academia
628102004943403,7997,LA BOMBE POLE FITNESS,SALT LAKE CIT,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,LA BOMBE POLE FITNESS CLUBES / ATLETISMO - SOCIOS,9,Academia
1115563,7941,BODY X 180 ACADEMIA LT,SAO PAULO,N,2,7941.0,CAMPO DE ESPORTES / CLUBE,BODY X 180 ACADEMIA LT CAMPO DE ESPORTES / CLUBE,9,Academia
1011361954,7230,RITMO FASHION,RIO DE JANEIR,N,3,7230.0,SALAO DE BELEZA / BARBEARIA,RITMO FASHION SALAO DE BELEZA / BARBEARIA,9,Academia
8496200163,8099,BABY GYM,RIO DE JANEIR,S,8,8099.0,PRONTOS SOCORROS,BABY GYM PRONTOS SOCORROS,9,Academia
1043779350,7997,BODYTECH,SAO PAULO,N,6,7997.0,CLUBES / ATLETISMO - SOCIOS,BODYTECH CLUBES / ATLETISMO - SOCIOS,9,Academia
1095695000,7997,SMART FIT BEIRA MAR,FLORIANOPOLIS,N,9,7997.0,CLUBES / ATLETISMO - SOCIOS,SMART FIT BEIRA MAR CLUBES / ATLETISMO - SOCIOS,9,Academia
9080136591,7999,RWC ACADEMIA,RIO DE JANEIR,S,10,7999.0,DIVERSAO E RECREACAO / ZOOLOGICO,RWC ACADEMIA DIVERSAO E RECREACAO / ZOOLOGICO,9,Academia
1064634637,7997,ACADEMIA IRON TEC FITN,RIO DE JANEIR,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,ACADEMIA IRON TEC FITN CLUBES / ATLETISMO - SOCIOS,9,Academia
8539909523,5812,RED FIT,SAO PAULO,S,2,5812.0,RESTAURANTES,RED FIT RESTAURANTES,9,Academia
1058261840,7911,ATP,NITEROI,N,3,7911.0,DANCA (ACADEMIAS),ATP DANCA (ACADEMIAS),9,Academia
183760473000000,7997,CROSS LIFE,FRANCA,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,CROSS LIFE CLUBES / ATLETISMO - SOCIOS,9,Academia
12005627681001,7997,CROSSLIFE NUTRITION EIREL,RIO DE JANEIR,N,10,7997.0,CLUBES / ATLETISMO - SOCIOS,CROSSLIFE NUTRITION EIREL CLUBES / ATLETISMO - SOCIOS,9,Academia
177429807000000,7997,ATMOS ACADEMIA,RIO CLARO,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,ATMOS ACADEMIA CLUBES / ATLETISMO - SOCIOS,9,Academia
67716912,7997,FITNESS FIRST,LONDON,N,1,7997.0,CLUBES / ATLETISMO - SOCIOS,FITNESS FIRST CLUBES / ATLETISMO - SOCIOS,9,Academia
47523280,7941,BIO ACTION,CACHOEIRINHA,S,1,7941.0,CAMPO DE ESPORTES / CLUBE,BIO ACTION CAMPO DE ESPORTES / CLUBE,9,Academia
12005551099001,7997,LIFE FIT ACADEMIA - PA,PATY DO ALFER,N,6,7997.0,CLUBES / ATLETISMO - SOCIOS,LIFE FIT ACADEMIA - PA CLUBES / ATLETISMO - SOCIOS,9,Academia
54954215,7941,MEDLEY ACADEMIA,RIO DE JANEIR,S,21,7941.0,CAMPO DE ESPORTES / CLUBE,MEDLEY ACADEMIA CAMPO DE ESPORTES / CLUBE,9,Academia
8701851487,7997,ACADEMIA TECHSET,RIO DE JANEIR,S,119,7997.0,CLUBES / ATLETISMO - SOCIOS,ACADEMIA TECHSET CLUBES / ATLETISMO - SOCIOS,9,Academia
64288633,7997,ESPACO BIO FITNESS,CURITIBA,N,1,7997.0,CLUBES / ATLETISMO - SOCIOS,ESPACO BIO FITNESS CLUBES / ATLETISMO - SOCIOS,9,Academia
18430708,5912,ULTRAFITNESS,SAO PAULO,S,2,5912.0,DROGARIAS E FARMACIAS,ULTRAFITNESS DROGARIAS E FARMACIAS,9,Academia
M159IVW5NS5YVYS,8299,CLEAN HEALTH FITNESS,CHATSWOOD,N,1,8299.0,ESCOLAS E CURSOS EM GERAL,CLEAN HEALTH FITNESS ESCOLAS E CURSOS EM GERAL,9,Academia
356148911000000,7997,ACADEMIA DOS ANJOS,BELEM,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,ACADEMIA DOS ANJOS CLUBES / ATLETISMO - SOCIOS,9,Academia
62220292,7997,HOME FITNESS,SALVADOR,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,HOME FITNESS CLUBES / ATLETISMO - SOCIOS,9,Academia
6002547363,5399,SNAP FITNESSS WEMBLE,WEST LEEDERVI,N,1,5399.0,MERCADORIAS E SERVICOS EM GERAL NA,SNAP FITNESSS WEMBLE MERCADORIAS E SERVICOS EM GERAL NA,9,Academia
4961373,7997,ENERGY,PATY DO ALFER,S,2,7997.0,CLUBES / ATLETISMO - SOCIOS,ENERGY CLUBES / ATLETISMO - SOCIOS,9,Academia
8731279683,7941,R1 FAMILY ACADEMIA DE,DUQUE DE CAXI,S,1,7941.0,CAMPO DE ESPORTES / CLUBE,R1 FAMILY ACADEMIA DE CAMPO DE ESPORTES / CLUBE,9,Academia
1053410147,8999,ACADEMIA WELNESS,JARDIM CAMBUR,N,22,8999.0,SERVICOS PROFISSIONAIS NAO RELACIONADOS,ACADEMIA WELNESS SERVICOS PROFISSIONAIS NAO RELACIONADOS,9,Academia
5503049,7941,BORA FITNESS,SAO GONCALO,N,2,7941.0,CAMPO DE ESPORTES / CLUBE,BORA FITNESS CAMPO DE ESPORTES / CLUBE,9,Academia
8624985164,7941,ACADEMIA CORPO PERFEIT,RIO DE JANEIR,S,5,7941.0,CAMPO DE ESPORTES / CLUBE,ACADEMIA CORPO PERFEIT CAMPO DE ESPORTES / CLUBE,9,Academia
1080606111,7997,ACADEMIA AMC LTDA,SAO PAULO,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,ACADEMIA AMC LTDA CLUBES / ATLETISMO - SOCIOS,9,Academia
1041849556,7911,MULTIONE FITNESS,FLORIANOPOLIS,N,1,7911.0,DANCA (ACADEMIAS),MULTIONE FITNESS DANCA (ACADEMIAS),9,Academia
1505700,8220,BIOFISIO ACADEMIA DE G,RIO DE JANEIR,S,44,8220.0,UNIVERSIDADES,BIOFISIO ACADEMIA DE G UNIVERSIDADES,9,Academia
37652435,7941,FORMAS ACADEMIA MU,CAMPO GRANDE,S,1,7941.0,CAMPO DE ESPORTES / CLUBE,FORMAS ACADEMIA MU CAMPO DE ESPORTES / CLUBE,9,Academia
785030002000000,7997,MAX POWER ACADEMIA,SAO PAULO,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,MAX POWER ACADEMIA CLUBES / ATLETISMO - SOCIOS,9,Academia
832435,7941,ACADEMIA EXERFIT MEIER,RIO DE JANEIR,N,44,7941.0,CAMPO DE ESPORTES / CLUBE,ACADEMIA EXERFIT MEIER CAMPO DE ESPORTES / CLUBE,9,Academia
224737462000000,7997,SOLO ACADEMIA I,SAO JOSE DO R,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,SOLO ACADEMIA I CLUBES / ATLETISMO - SOCIOS,9,Academia
8781300777,7997,CROSSFIT POSTO NOVE,RIO DE JANEIR,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,CROSSFIT POSTO NOVE CLUBES / ATLETISMO - SOCIOS,9,Academia
14001799,7941,NASSER E NUNES ACADEMIA,RIO DE JANEIR,S,61,7941.0,CAMPO DE ESPORTES / CLUBE,NASSER E NUNES ACADEMIA CAMPO DE ESPORTES / CLUBE,9,Academia
8709504807,7911,ACADEMIA MOVIMENT,BOA VISTA,S,1,7911.0,DANCA (ACADEMIAS),ACADEMIA MOVIMENT DANCA (ACADEMIAS),9,Academia
1070824299,7997,HUMAITA FITNESS CLUB,HUMAITA,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,HUMAITA FITNESS CLUB CLUBES / ATLETISMO - SOCIOS,9,Academia
18084184,7941,FITNESS 295,RIO DE JANEIR,S,59,7941.0,CAMPO DE ESPORTES / CLUBE,FITNESS 295 CAMPO DE ESPORTES / CLUBE,9,Academia
111071874,7997,PAG ACADEMIAEQUIPE1,RIODEJANEIRO,N,19,7997.0,CLUBES / ATLETISMO - SOCIOS,PAG ACADEMIAEQUIPE1 CLUBES / ATLETISMO - SOCIOS,9,Academia
9085401123,8299,ACADEMIA HELENOS,VITORIA,S,1,8299.0,ESCOLAS E CURSOS EM GERAL,ACADEMIA HELENOS ESCOLAS E CURSOS EM GERAL,9,Academia
71045236,7997,SMART FIT JOINVILLE,JOINVILLE,N,3,7997.0,CLUBES / ATLETISMO - SOCIOS,SMART FIT JOINVILLE CLUBES / ATLETISMO - SOCIOS,9,Academia
12079,5941,CROSS TRAINER CTN INTL,CAPE TOWN,S,1,5941.0,"LOJAS DE ARTIGOS ESPORTIVOS, NAUTICOS","CROSS TRAINER CTN INTL LOJAS DE ARTIGOS ESPORTIVOS, NAUTICOS",9,Academia
1085158818,7997,FRANJU FITNESS,JUIZ DE FORA,S,1,7997.0,CLUBES / ATLETISMO - SOCIOS,FRANJU FITNESS CLUBES / ATLETISMO - SOCIOS,9,Academia
